MPIFFT_Gflops	MPIFFT_N	MPIFFT_maxErr	MPIFFT_Procs	MPIFFT_time4	MPIFFT_time5	MPIFFT_time6	MPIFFT_time0	MPIFFT_time1	MPIFFT_time2	MPIFFT_time3
18.0526	268435456	2.3666e-15	128	0.335543	0.501707	4.05312e-06	5.00679e-06	0.598034	0.122503	0.457834
17.7841	268435456	2.3666e-15	128	0.346831	0.524954	8.82149e-06	2.14577e-06	0.599095	0.129726	0.444247
18.2093	268435456	2.3666e-15	128	0.289642	0.558374	1.00136e-05	3.09944e-06	0.583167	0.136073	0.443744
18.3092	268435456	2.3666e-15	128	0.170604	0.642718	2.14577e-06	9.53674e-07	0.620141	0.091732	0.486707
18.0401	268435456	2.3666e-15	128	0.164613	0.699933	1.19209e-06	1.19209e-06	0.609561	0.0571239	0.515571
17.8568	268435456	2.3666e-15	128	0.303463	0.608331	9.53674e-07	1.90735e-06	0.608393	0.102434	0.464125
18.3411	268435456	2.3666e-15	128	0.204788	0.613464	4.05312e-06	4.05312e-06	0.615369	0.0817759	0.490677
17.9895	268435456	2.3666e-15	128	0.268073	0.588125	5.96046e-06	3.09944e-06	0.611456	0.113048	0.454372
17.4632	268435456	2.3666e-15	128	0.364891	0.581094	9.53674e-07	1.19209e-06	0.611506	0.134307	0.439664
18.7047	268435456	2.3666e-15	128	0.121468	0.673744	1.90735e-06	9.53674e-07	0.613434	0.0575161	0.51681
18.5155	268435456	2.3666e-15	128	0.258497	0.547992	5.96046e-06	3.09944e-06	0.598554	0.110558	0.468908
18.0832	268435456	2.3666e-15	128	0.261389	0.582802	2.14577e-06	1.19209e-06	0.605041	0.119553	0.450816
18.2921	268435456	2.3666e-15	128	0.214507	0.602912	5.00679e-06	1.19209e-06	0.609388	0.083662	0.5
18.3118	268435456	2.3666e-15	128	0.16228	0.689213	2.86102e-06	1.19209e-06	0.609487	0.104965	0.469248
17.9024	268435456	2.3666e-15	128	0.240898	0.616258	6.91414e-06	9.53674e-07	0.610873	0.082644	0.498412
18.0409	268435456	2.3666e-15	128	0.197479	0.653368	1.90735e-06	1.19209e-06	0.607516	0.0875821	0.493397
19.148	268435456	2.3666e-15	128	0.13336	0.653226	3.09944e-06	1.19209e-06	0.592177	0.0527899	0.520879
18.7487	268435456	2.3666e-15	128	0.227815	0.561091	1.90735e-06	2.14577e-06	0.596447	0.062712	0.51836
17.9471	268435456	2.3666e-15	128	0.223444	0.661582	2.86102e-06	3.09944e-06	0.59971	0.125248	0.451307
18.7043	268435456	2.3666e-15	128	0.165507	0.637377	4.05312e-06	2.14577e-06	0.603753	0.116364	0.46048
19.0272	268435456	2.3666e-15	128	0.160554	0.621355	1.90735e-06	2.14577e-06	0.587458	0.0656819	0.512303
17.9735	268435456	2.3666e-15	128	0.20214	0.652702	4.05312e-06	9.53674e-07	0.62191	0.0857389	0.487853
18.8469	268435456	2.3666e-15	128	0.178637	0.624612	4.05312e-06	2.14577e-06	0.594903	0.107145	0.46795
17.6988	268435456	2.3666e-15	128	0.298229	0.64198	2.14577e-06	1.90735e-06	0.594057	0.127939	0.442708
17.729	268435456	2.3666e-15	128	0.243877	0.636912	5.00679e-06	9.53674e-07	0.610139	0.12139	0.45294
18.2617	268435456	2.3666e-15	128	0.1784	0.666445	5.00679e-06	3.09944e-06	0.610501	0.0887821	0.488262
18.557	268435456	2.3666e-15	128	0.167517	0.642251	5.00679e-06	1.19209e-06	0.615436	0.109674	0.471473
18.3593	268435456	2.3666e-15	128	0.240539	0.596714	3.8147e-06	2.14577e-06	0.593934	0.119629	0.457222
18.008	268435456	2.3666e-15	128	0.167251	0.714212	1.90735e-06	2.14577e-06	0.609859	0.109185	0.471815
18.36	268435456	2.3666e-15	128	0.187819	0.639718	5.00679e-06	3.09944e-06	0.602944	0.108639	0.463853
18.0334	268435456	2.3666e-15	128	0.296438	0.569209	8.10623e-06	9.53674e-07	0.590746	0.12733	0.449478
18.4566	268435456	2.3666e-15	128	0.276482	0.553797	1.19209e-06	9.53674e-07	0.585999	0.12263	0.450153
17.3349	268435456	2.3666e-15	128	0.303953	0.666351	9.53674e-07	9.05991e-06	0.593922	0.126592	0.458878
18.5227	268435456	2.3666e-15	128	0.155602	0.674085	2.14577e-06	1.90735e-06	0.600192	0.112644	0.459094
18.6002	268435456	2.3666e-15	128	0.248663	0.550351	4.05312e-06	2.86102e-06	0.611405	0.120949	0.450696
18.5088	268435456	2.3666e-15	128	0.167248	0.650353	6.91414e-06	9.53674e-07	0.607142	0.111252	0.466727
17.1872	268435456	2.3666e-15	128	0.403824	0.52277	1.19209e-05	9.53674e-07	0.610449	0.119767	0.458182
18.3684	268435456	2.3666e-15	128	0.220794	0.626133	2.86102e-06	5.96046e-06	0.60574	0.081928	0.493579
18.2	268435456	2.3666e-15	128	0.164084	0.664887	4.05312e-06	9.53674e-07	0.620456	0.0950081	0.481619
18.0943	268435456	2.3666e-15	128	0.268015	0.568504	4.05312e-06	1.19209e-06	0.615074	0.088835	0.487804
18.1164	268435456	2.3666e-15	128	0.258651	0.597027	4.05312e-06	1.19209e-06	0.601875	0.116668	0.459658
18.3807	268435456	2.3666e-15	128	0.258239	0.576052	6.91414e-06	2.14577e-06	0.591103	0.120465	0.456808
17.8653	268435456	2.3666e-15	128	0.213772	0.68652	4.05312e-06	3.8147e-06	0.593638	0.10538	0.471798
18.7991	268435456	2.3666e-15	128	0.177004	0.633613	4.05312e-06	2.86102e-06	0.590971	0.117664	0.460965
18.3462	268435456	2.3666e-15	128	0.224723	0.587391	5.96046e-06	9.53674e-07	0.622118	0.099118	0.475336
